Optical Power Monitor
5.0.4590.776
Delimiter Used: 	 'tab'

Start of Measurement 	 1/26/2026 06:42:25
Sample Interval 	 1 s
	 PM101A 231023123	 PM101A 231023126
Type	 PM101A	 PM101A
Serialnumber	 M00982675	 M00982676
Sensor	 S120C	 S120C
SensorSerialnumber	 231023123	 231023126
Wavelength / Responsivity	 619 nm	 619 nm

			PM101A 231023123	 PM101A 231023126	 
Samples 	Date (MM/dd/yyyy) 	Time of day (hh:mm:ss) 	Power (W)	Power (W)	
12361	 1/26/2026	 10:08:27.531	2.3029E-06	2.3253E-07
12362	 1/26/2026	 10:08:28.539	2.3007E-06	2.323E-07
12363	 1/26/2026	 10:08:29.550	2.2974E-06	2.3188E-07
12364	 1/26/2026	 10:08:30.572	2.2905E-06	2.3126E-07
12365	 1/26/2026	 10:08:31.580	2.289E-06	2.3111E-07
12366	 1/26/2026	 10:08:32.601	2.2856E-06	2.3069E-07
12367	 1/26/2026	 10:08:33.621	2.2876E-06	2.3085E-07
12368	 1/26/2026	 10:08:34.623	2.2808E-06	2.3025E-07
12369	 1/26/2026	 10:08:35.653	2.2786E-06	2.3005E-07
12370	 1/26/2026	 10:08:36.677	2.2751E-06	2.2973E-07
12371	 1/26/2026	 10:08:37.696	2.2667E-06	2.2887E-07
12372	 1/26/2026	 10:08:38.721	2.2639E-06	2.2852E-07
12373	 1/26/2026	 10:08:39.723	2.2592E-06	2.2813E-07
12374	 1/26/2026	 10:08:40.725	2.2608E-06	2.2834E-07
12375	 1/26/2026	 10:08:41.733	2.2584E-06	2.2809E-07
12376	 1/26/2026	 10:08:42.735	2.2566E-06	2.2783E-07
12377	 1/26/2026	 10:08:43.765	2.2536E-06	2.2762E-07
12378	 1/26/2026	 10:08:44.790	2.2576E-06	2.2804E-07
12379	 1/26/2026	 10:08:45.790	2.2662E-06	2.289E-07
12380	 1/26/2026	 10:08:46.791	2.2649E-06	2.2887E-07
12381	 1/26/2026	 10:08:47.816	2.2678E-06	2.2914E-07
12382	 1/26/2026	 10:08:48.819	2.2632E-06	2.287E-07
12383	 1/26/2026	 10:08:49.824	2.2527E-06	2.2767E-07
12384	 1/26/2026	 10:08:50.835	2.2387E-06	2.2616E-07
12385	 1/26/2026	 10:08:51.863	2.2165E-06	2.2382E-07
12386	 1/26/2026	 10:08:52.882	2.2096E-06	2.2313E-07
12387	 1/26/2026	 10:08:53.160	2.2023E-06	2.2235E-07
12388	 1/26/2026	 10:08:54.173	2.2035E-06	2.2241E-07
12389	 1/26/2026	 10:08:55.195	2.1998E-06	2.2203E-07
12390	 1/26/2026	 10:08:56.221	2.1968E-06	2.2165E-07
12391	 1/26/2026	 10:08:57.225	2.2025E-06	2.2234E-07
12392	 1/26/2026	 10:08:58.235	2.1968E-06	2.2178E-07
12393	 1/26/2026	 10:08:59.256	2.1986E-06	2.2187E-07
12394	 1/26/2026	 10:09:00.287	2.2029E-06	2.2223E-07
12395	 1/26/2026	 10:09:01.300	2.2059E-06	2.2254E-07
12396	 1/26/2026	 10:09:02.308	2.2184E-06	2.2379E-07
12397	 1/26/2026	 10:09:03.317	2.2267E-06	2.2466E-07
12398	 1/26/2026	 10:09:04.342	2.2373E-06	2.2578E-07
12399	 1/26/2026	 10:09:05.361	2.2399E-06	2.2603E-07
12400	 1/26/2026	 10:09:06.372	2.2498E-06	2.2703E-07
12401	 1/26/2026	 10:09:07.382	2.2559E-06	2.2777E-07
12402	 1/26/2026	 10:09:08.413	2.2573E-06	2.2784E-07
12403	 1/26/2026	 10:09:09.443	2.2595E-06	2.2811E-07
12404	 1/26/2026	 10:09:10.447	2.2631E-06	2.2831E-07
12405	 1/26/2026	 10:09:11.448	2.2725E-06	2.2917E-07
12406	 1/26/2026	 10:09:12.454	2.2779E-06	2.2959E-07
12407	 1/26/2026	 10:09:13.482	2.2836E-06	2.3024E-07
12408	 1/26/2026	 10:09:14.491	2.285E-06	2.3041E-07
12409	 1/26/2026	 10:09:15.508	2.2817E-06	2.3004E-07
12410	 1/26/2026	 10:09:16.539	2.2826E-06	2.3015E-07
12411	 1/26/2026	 10:09:17.541	2.2767E-06	2.2968E-07
12412	 1/26/2026	 10:09:18.541	2.2831E-06	2.3022E-07
12413	 1/26/2026	 10:09:19.547	2.2885E-06	2.306E-07
12414	 1/26/2026	 10:09:20.576	2.2892E-06	2.3061E-07
12415	 1/26/2026	 10:09:21.586	2.2874E-06	2.3061E-07
12416	 1/26/2026	 10:09:22.612	2.2813E-06	2.2992E-07
12417	 1/26/2026	 10:09:23.619	2.2841E-06	2.3032E-07
12418	 1/26/2026	 10:09:24.626	2.281E-06	2.299E-07
12419	 1/26/2026	 10:09:25.675	2.2804E-06	2.2987E-07
12420	 1/26/2026	 10:09:26.701	2.2784E-06	2.3002E-07
12421	 1/26/2026	 10:09:27.705	2.278E-06	2.2996E-07
12422	 1/26/2026	 10:09:28.734	2.2793E-06	2.3013E-07
12423	 1/26/2026	 10:09:29.740	2.2808E-06	2.3014E-07
12424	 1/26/2026	 10:09:30.748	2.2844E-06	2.3046E-07
12425	 1/26/2026	 10:09:31.768	2.2855E-06	2.3054E-07
12426	 1/26/2026	 10:09:32.796	2.2853E-06	2.306E-07
12427	 1/26/2026	 10:09:33.804	2.2851E-06	2.3063E-07
12428	 1/26/2026	 10:09:34.821	2.2877E-06	2.3083E-07
12429	 1/26/2026	 10:09:35.844	2.2893E-06	2.3091E-07
12430	 1/26/2026	 10:09:36.871	2.2898E-06	2.3087E-07
12431	 1/26/2026	 10:09:37.123	2.2968E-06	2.3157E-07
12432	 1/26/2026	 10:09:38.124	2.297E-06	2.3155E-07
12433	 1/26/2026	 10:09:39.150	2.2988E-06	2.3178E-07
12434	 1/26/2026	 10:09:40.170	2.2994E-06	2.3184E-07
12435	 1/26/2026	 10:09:41.193	2.2977E-06	2.3165E-07
12436	 1/26/2026	 10:09:42.205	2.3014E-06	2.3194E-07
12437	 1/26/2026	 10:09:43.231	2.2979E-06	2.3142E-07
12438	 1/26/2026	 10:09:44.262	2.2973E-06	2.3126E-07
12439	 1/26/2026	 10:09:45.289	2.2967E-06	2.31E-07
12440	 1/26/2026	 10:09:46.307	2.297E-06	2.3117E-07
12441	 1/26/2026	 10:09:47.332	2.2938E-06	2.309E-07
12442	 1/26/2026	 10:09:48.331	2.2946E-06	2.3085E-07
12443	 1/26/2026	 10:09:49.357	2.2971E-06	2.3109E-07
12444	 1/26/2026	 10:09:50.362	2.291E-06	2.3041E-07
12445	 1/26/2026	 10:09:51.386	2.2982E-06	2.3116E-07
12446	 1/26/2026	 10:09:52.406	2.3018E-06	2.3156E-07
12447	 1/26/2026	 10:09:53.434	2.299E-06	2.314E-07
12448	 1/26/2026	 10:09:54.443	2.2992E-06	2.3152E-07
12449	 1/26/2026	 10:09:55.451	2.3016E-06	2.3187E-07
12450	 1/26/2026	 10:09:56.454	2.308E-06	2.3244E-07
12451	 1/26/2026	 10:09:57.484	2.3056E-06	2.3224E-07
12452	 1/26/2026	 10:09:58.513	2.3087E-06	2.3247E-07
12453	 1/26/2026	 10:09:59.524	2.3108E-06	2.3271E-07
12454	 1/26/2026	 10:10:00.545	2.3123E-06	2.3294E-07
12455	 1/26/2026	 10:10:01.547	2.3162E-06	2.3332E-07
12456	 1/26/2026	 10:10:02.550	2.3167E-06	2.3342E-07
12457	 1/26/2026	 10:10:03.574	2.3178E-06	2.3362E-07
12458	 1/26/2026	 10:10:04.580	2.3172E-06	2.3347E-07
12459	 1/26/2026	 10:10:05.600	2.3152E-06	2.3331E-07
12460	 1/26/2026	 10:10:06.603	2.3153E-06	2.333E-07
12461	 1/26/2026	 10:10:07.605	2.3172E-06	2.3346E-07
12462	 1/26/2026	 10:10:08.626	2.3211E-06	2.3388E-07
12463	 1/26/2026	 10:10:09.650	2.3205E-06	2.3386E-07
12464	 1/26/2026	 10:10:10.678	2.3231E-06	2.3408E-07
12465	 1/26/2026	 10:10:11.685	2.3239E-06	2.3417E-07
12466	 1/26/2026	 10:10:12.723	2.3235E-06	2.3407E-07
12467	 1/26/2026	 10:10:13.739	2.3232E-06	2.3399E-07
12468	 1/26/2026	 10:10:14.768	2.3211E-06	2.3375E-07
12469	 1/26/2026	 10:10:15.791	2.3221E-06	2.3387E-07
12470	 1/26/2026	 10:10:16.820	2.3189E-06	2.3348E-07
12471	 1/26/2026	 10:10:17.842	2.3217E-06	2.3372E-07
12472	 1/26/2026	 10:10:18.843	2.3217E-06	2.3369E-07
12473	 1/26/2026	 10:10:19.875	2.3228E-06	2.3384E-07
12474	 1/26/2026	 10:10:20.155	2.3234E-06	2.3398E-07
12475	 1/26/2026	 10:10:21.168	2.3237E-06	2.3397E-07
12476	 1/26/2026	 10:10:22.194	2.326E-06	2.3424E-07
12477	 1/26/2026	 10:10:23.220	2.326E-06	2.3417E-07
12478	 1/26/2026	 10:10:24.241	2.3276E-06	2.3424E-07
12479	 1/26/2026	 10:10:25.267	2.3287E-06	2.3437E-07
12480	 1/26/2026	 10:10:26.295	2.3291E-06	2.3448E-07
12481	 1/26/2026	 10:10:27.299	2.3284E-06	2.3427E-07
12482	 1/26/2026	 10:10:28.300	2.3279E-06	2.3423E-07
12483	 1/26/2026	 10:10:29.318	2.3254E-06	2.3394E-07
12484	 1/26/2026	 10:10:30.321	2.3204E-06	2.3342E-07
12485	 1/26/2026	 10:10:31.330	2.3159E-06	2.3308E-07
12486	 1/26/2026	 10:10:32.346	2.3139E-06	2.3286E-07
12487	 1/26/2026	 10:10:33.358	2.3146E-06	2.3284E-07
12488	 1/26/2026	 10:10:34.368	2.3136E-06	2.3257E-07
12489	 1/26/2026	 10:10:35.388	2.3147E-06	2.3263E-07
12490	 1/26/2026	 10:10:36.410	2.3153E-06	2.3267E-07
12491	 1/26/2026	 10:10:37.415	2.3131E-06	2.3244E-07
12492	 1/26/2026	 10:10:38.417	2.3105E-06	2.3222E-07
12493	 1/26/2026	 10:10:39.446	2.3058E-06	2.3179E-07
12494	 1/26/2026	 10:10:40.448	2.3024E-06	2.314E-07
12495	 1/26/2026	 10:10:41.449	2.3004E-06	2.3116E-07
12496	 1/26/2026	 10:10:42.461	2.2998E-06	2.312E-07
12497	 1/26/2026	 10:10:43.482	2.2966E-06	2.3086E-07
12498	 1/26/2026	 10:10:44.485	2.2935E-06	2.3054E-07
12499	 1/26/2026	 10:10:45.516	2.2909E-06	2.3035E-07
12500	 1/26/2026	 10:10:46.518	2.2825E-06	2.2954E-07
12501	 1/26/2026	 10:10:47.543	2.2797E-06	2.2919E-07
12502	 1/26/2026	 10:10:48.563	2.2752E-06	2.2874E-07
12503	 1/26/2026	 10:10:49.566	2.2732E-06	2.2848E-07
12504	 1/26/2026	 10:10:50.596	2.2715E-06	2.2832E-07
12505	 1/26/2026	 10:10:51.605	2.2711E-06	2.283E-07
12506	 1/26/2026	 10:10:52.628	2.2741E-06	2.2864E-07
12507	 1/26/2026	 10:10:53.631	2.2717E-06	2.2838E-07
12508	 1/26/2026	 10:10:54.639	2.2744E-06	2.2855E-07
12509	 1/26/2026	 10:10:55.662	2.2719E-06	2.2836E-07
12510	 1/26/2026	 10:10:56.683	2.2727E-06	2.2842E-07
12511	 1/26/2026	 10:10:57.710	2.2734E-06	2.2851E-07
12512	 1/26/2026	 10:10:58.718	2.2705E-06	2.2817E-07
12513	 1/26/2026	 10:10:59.740	2.2652E-06	2.2758E-07
12514	 1/26/2026	 10:11:00.742	2.2574E-06	2.2676E-07
12515	 1/26/2026	 10:11:01.744	2.2534E-06	2.2629E-07
12516	 1/26/2026	 10:11:02.763	2.2499E-06	2.2582E-07
12517	 1/26/2026	 10:11:03.784	2.2447E-06	2.2529E-07
12518	 1/26/2026	 10:11:04.809	2.2366E-06	2.2449E-07
12519	 1/26/2026	 10:11:05.813	2.2151E-06	2.2234E-07
12520	 1/26/2026	 10:11:06.841	2.2075E-06	2.2151E-07
12521	 1/26/2026	 10:11:07.849	2.2071E-06	2.2149E-07
12522	 1/26/2026	 10:11:08.878	2.2208E-06	2.2292E-07
12523	 1/26/2026	 10:11:09.135	2.2312E-06	2.2402E-07
12524	 1/26/2026	 10:11:10.165	2.2391E-06	2.2484E-07
12525	 1/26/2026	 10:11:11.193	2.2434E-06	2.2524E-07
12526	 1/26/2026	 10:11:12.196	2.2412E-06	2.2497E-07
12527	 1/26/2026	 10:11:13.222	2.2477E-06	2.2556E-07
12528	 1/26/2026	 10:11:14.241	2.2442E-06	2.2513E-07
12529	 1/26/2026	 10:11:15.266	2.2458E-06	2.252E-07
12530	 1/26/2026	 10:11:16.291	2.2454E-06	2.2514E-07
12531	 1/26/2026	 10:11:17.316	2.2426E-06	2.2495E-07
12532	 1/26/2026	 10:11:18.328	2.2387E-06	2.245E-07
12533	 1/26/2026	 10:11:19.349	2.2304E-06	2.2374E-07
12534	 1/26/2026	 10:11:20.370	2.2282E-06	2.2344E-07
12535	 1/26/2026	 10:11:21.396	2.2187E-06	2.2255E-07
12536	 1/26/2026	 10:11:22.407	2.2127E-06	2.2202E-07
12537	 1/26/2026	 10:11:23.413	2.2117E-06	2.2185E-07
12538	 1/26/2026	 10:11:24.441	2.2067E-06	2.2136E-07
12539	 1/26/2026	 10:11:25.448	2.2058E-06	2.2117E-07
12540	 1/26/2026	 10:11:26.453	2.1982E-06	2.2042E-07
12541	 1/26/2026	 10:11:27.453	2.1954E-06	2.2018E-07
12542	 1/26/2026	 10:11:28.477	2.1944E-06	2.2002E-07
12543	 1/26/2026	 10:11:29.508	2.1937E-06	2.1997E-07
12544	 1/26/2026	 10:11:30.518	2.1927E-06	2.1991E-07
12545	 1/26/2026	 10:11:31.536	2.1889E-06	2.1944E-07
12546	 1/26/2026	 10:11:32.550	2.1874E-06	2.1935E-07
12547	 1/26/2026	 10:11:33.552	2.1819E-06	2.1872E-07
12548	 1/26/2026	 10:11:34.557	2.1847E-06	2.1891E-07
12549	 1/26/2026	 10:11:35.579	2.1892E-06	2.1941E-07
12550	 1/26/2026	 10:11:36.607	2.1907E-06	2.1952E-07
12551	 1/26/2026	 10:11:37.632	2.1906E-06	2.1946E-07
12552	 1/26/2026	 10:11:38.641	2.1847E-06	2.1891E-07
12553	 1/26/2026	 10:11:39.651	2.1848E-06	2.1891E-07
12554	 1/26/2026	 10:11:40.677	2.1788E-06	2.1829E-07
12555	 1/26/2026	 10:11:41.703	2.1809E-06	2.1842E-07
12556	 1/26/2026	 10:11:42.713	2.1837E-06	2.1877E-07
12557	 1/26/2026	 10:11:43.724	2.1824E-06	2.187E-07
12558	 1/26/2026	 10:11:44.736	2.1783E-06	2.1826E-07
12559	 1/26/2026	 10:11:45.758	2.1731E-06	2.1773E-07
12560	 1/26/2026	 10:11:46.784	2.1708E-06	2.1751E-07
12561	 1/26/2026	 10:11:47.805	2.1691E-06	2.1738E-07
12562	 1/26/2026	 10:11:48.834	2.1677E-06	2.1727E-07
12563	 1/26/2026	 10:11:49.854	2.1672E-06	2.1725E-07
12564	 1/26/2026	 10:11:50.857	2.1651E-06	2.1702E-07
12565	 1/26/2026	 10:11:51.887	2.1601E-06	2.1645E-07
12566	 1/26/2026	 10:11:52.166	2.1602E-06	2.1644E-07
12567	 1/26/2026	 10:11:53.199	2.1592E-06	2.163E-07
12568	 1/26/2026	 10:11:54.230	2.1567E-06	2.1601E-07
12569	 1/26/2026	 10:11:55.239	2.1577E-06	2.1613E-07
12570	 1/26/2026	 10:11:56.265	2.1608E-06	2.1629E-07
12571	 1/26/2026	 10:11:57.292	2.165E-06	2.1669E-07
12572	 1/26/2026	 10:11:58.321	2.168E-06	2.17E-07
12573	 1/26/2026	 10:11:59.329	2.1729E-06	2.1753E-07
12574	 1/26/2026	 10:12:00.332	2.1673E-06	2.17E-07
12575	 1/26/2026	 10:12:01.354	2.1607E-06	2.1628E-07
12576	 1/26/2026	 10:12:02.384	2.1568E-06	2.1584E-07
12577	 1/26/2026	 10:12:03.394	2.1574E-06	2.1596E-07
12578	 1/26/2026	 10:12:04.416	2.1583E-06	2.1606E-07
12579	 1/26/2026	 10:12:05.437	2.1567E-06	2.1588E-07
12580	 1/26/2026	 10:12:06.444	2.158E-06	2.1605E-07
12581	 1/26/2026	 10:12:07.472	2.1598E-06	2.1619E-07
12582	 1/26/2026	 10:12:08.481	2.1641E-06	2.1671E-07
12583	 1/26/2026	 10:12:09.507	2.1689E-06	2.1727E-07
12584	 1/26/2026	 10:12:10.513	2.1726E-06	2.1767E-07
12585	 1/26/2026	 10:12:11.542	2.1724E-06	2.1761E-07
12586	 1/26/2026	 10:12:12.553	2.1736E-06	2.1766E-07
12587	 1/26/2026	 10:12:13.583	2.1779E-06	2.1814E-07
12588	 1/26/2026	 10:12:14.613	2.1851E-06	2.1894E-07
12589	 1/26/2026	 10:12:15.625	2.1894E-06	2.1938E-07
12590	 1/26/2026	 10:12:16.637	2.1945E-06	2.1995E-07
12591	 1/26/2026	 10:12:17.639	2.1963E-06	2.2015E-07
12592	 1/26/2026	 10:12:18.648	2.1929E-06	2.1972E-07
12593	 1/26/2026	 10:12:19.672	2.1982E-06	2.2025E-07
12594	 1/26/2026	 10:12:20.703	2.1936E-06	2.1982E-07
12595	 1/26/2026	 10:12:21.731	2.1948E-06	2.1992E-07
12596	 1/26/2026	 10:12:22.752	2.197E-06	2.2019E-07
12597	 1/26/2026	 10:12:23.777	2.194E-06	2.1991E-07
12598	 1/26/2026	 10:12:24.780	2.1898E-06	2.1942E-07
12599	 1/26/2026	 10:12:25.807	2.1802E-06	2.1841E-07
12600	 1/26/2026	 10:12:26.818	2.1789E-06	2.183E-07
12601	 1/26/2026	 10:12:27.822	2.172E-06	2.1775E-07
12602	 1/26/2026	 10:12:28.833	2.1734E-06	2.1792E-07
12603	 1/26/2026	 10:12:29.863	2.1742E-06	2.1801E-07
12604	 1/26/2026	 10:12:30.869	2.1723E-06	2.1787E-07
12605	 1/26/2026	 10:12:31.892	2.1745E-06	2.1813E-07
12606	 1/26/2026	 10:12:32.170	2.1718E-06	2.1792E-07
12607	 1/26/2026	 10:12:33.187	2.1796E-06	2.1873E-07
12608	 1/26/2026	 10:12:34.213	2.179E-06	2.1869E-07
12609	 1/26/2026	 10:12:35.230	2.1777E-06	2.1861E-07
12610	 1/26/2026	 10:12:36.256	2.1749E-06	2.1844E-07
12611	 1/26/2026	 10:12:37.261	2.1719E-06	2.1815E-07
12612	 1/26/2026	 10:12:38.263	2.173E-06	2.1826E-07
12613	 1/26/2026	 10:12:39.291	2.1698E-06	2.1793E-07
12614	 1/26/2026	 10:12:40.292	2.1656E-06	2.1752E-07
12615	 1/26/2026	 10:12:41.301	2.1615E-06	2.1703E-07
12616	 1/26/2026	 10:12:42.319	2.1549E-06	2.1646E-07
12617	 1/26/2026	 10:12:43.347	2.1522E-06	2.1613E-07
12618	 1/26/2026	 10:12:44.377	2.1527E-06	2.16E-07
12619	 1/26/2026	 10:12:45.398	2.1573E-06	2.1644E-07
12620	 1/26/2026	 10:12:46.427	2.163E-06	2.1711E-07
12621	 1/26/2026	 10:12:47.456	2.1682E-06	2.1768E-07
12622	 1/26/2026	 10:12:48.458	2.1709E-06	2.1794E-07
12623	 1/26/2026	 10:12:49.484	2.1738E-06	2.183E-07
12624	 1/26/2026	 10:12:50.503	2.1746E-06	2.1849E-07
12625	 1/26/2026	 10:12:51.515	2.1755E-06	2.186E-07
12626	 1/26/2026	 10:12:52.515	2.1769E-06	2.1868E-07
12627	 1/26/2026	 10:12:53.538	2.1766E-06	2.1867E-07
12628	 1/26/2026	 10:12:54.550	2.1811E-06	2.1906E-07
12629	 1/26/2026	 10:12:55.562	2.1812E-06	2.1894E-07
12630	 1/26/2026	 10:12:56.565	2.1787E-06	2.186E-07
12631	 1/26/2026	 10:12:57.579	2.1789E-06	2.1857E-07
12632	 1/26/2026	 10:12:58.606	2.1766E-06	2.184E-07
12633	 1/26/2026	 10:12:59.627	2.177E-06	2.1842E-07
12634	 1/26/2026	 10:13:00.653	2.1725E-06	2.1795E-07
12635	 1/26/2026	 10:13:01.672	2.1671E-06	2.1751E-07
12636	 1/26/2026	 10:13:02.690	2.1628E-06	2.1709E-07
12637	 1/26/2026	 10:13:03.696	2.1608E-06	2.1677E-07
12638	 1/26/2026	 10:13:04.699	2.1587E-06	2.1659E-07
12639	 1/26/2026	 10:13:05.703	2.16E-06	2.166E-07
12640	 1/26/2026	 10:13:06.727	2.1602E-06	2.1668E-07
12641	 1/26/2026	 10:13:07.731	2.1617E-06	2.1688E-07
12642	 1/26/2026	 10:13:08.732	2.1678E-06	2.1739E-07
12643	 1/26/2026	 10:13:09.757	2.1737E-06	2.1814E-07
12644	 1/26/2026	 10:13:10.764	2.1806E-06	2.1879E-07
12645	 1/26/2026	 10:13:11.770	2.1768E-06	2.1839E-07
12646	 1/26/2026	 10:13:12.794	2.172E-06	2.1791E-07
12647	 1/26/2026	 10:13:13.821	2.1712E-06	2.1777E-07
12648	 1/26/2026	 10:13:14.834	2.1712E-06	2.1776E-07
12649	 1/26/2026	 10:13:15.839	2.173E-06	2.1788E-07
12650	 1/26/2026	 10:13:16.859	2.1698E-06	2.1752E-07
12651	 1/26/2026	 10:13:17.883	2.1742E-06	2.18E-07
12652	 1/26/2026	 10:13:18.146	2.1731E-06	2.1792E-07
12653	 1/26/2026	 10:13:19.173	2.1757E-06	2.1822E-07
12654	 1/26/2026	 10:13:20.197	2.1791E-06	2.1874E-07
12655	 1/26/2026	 10:13:21.224	2.1873E-06	2.1945E-07
12656	 1/26/2026	 10:13:22.230	2.1935E-06	2.2005E-07
12657	 1/26/2026	 10:13:23.261	2.1927E-06	2.1998E-07
12658	 1/26/2026	 10:13:24.265	2.2054E-06	2.2115E-07
12659	 1/26/2026	 10:13:25.292	2.2133E-06	2.2204E-07
12660	 1/26/2026	 10:13:26.300	2.2213E-06	2.2287E-07
12661	 1/26/2026	 10:13:27.325	2.227E-06	2.2347E-07
12662	 1/26/2026	 10:13:28.351	2.2238E-06	2.2316E-07
12663	 1/26/2026	 10:13:29.372	2.2237E-06	2.2308E-07
12664	 1/26/2026	 10:13:30.375	2.2107E-06	2.2182E-07
12665	 1/26/2026	 10:13:31.400	2.211E-06	2.2189E-07
12666	 1/26/2026	 10:13:32.429	2.2094E-06	2.217E-07
12667	 1/26/2026	 10:13:33.446	2.1994E-06	2.2082E-07
12668	 1/26/2026	 10:13:34.449	2.1954E-06	2.2042E-07
12669	 1/26/2026	 10:13:35.451	2.1961E-06	2.2048E-07
12670	 1/26/2026	 10:13:36.475	2.2024E-06	2.2118E-07
12671	 1/26/2026	 10:13:37.481	2.2028E-06	2.2129E-07
12672	 1/26/2026	 10:13:38.490	2.2051E-06	2.2144E-07
12673	 1/26/2026	 10:13:39.518	2.2088E-06	2.2179E-07
12674	 1/26/2026	 10:13:40.521	2.2038E-06	2.2128E-07
12675	 1/26/2026	 10:13:41.547	2.1965E-06	2.2061E-07
12676	 1/26/2026	 10:13:42.548	2.1899E-06	2.1987E-07
12677	 1/26/2026	 10:13:43.564	2.1915E-06	2.2004E-07
12678	 1/26/2026	 10:13:44.584	2.1911E-06	2.2003E-07
12679	 1/26/2026	 10:13:45.585	2.1915E-06	2.2008E-07
12680	 1/26/2026	 10:13:46.613	2.1948E-06	2.2042E-07
12681	 1/26/2026	 10:13:47.644	2.1963E-06	2.2057E-07
12682	 1/26/2026	 10:13:48.653	2.2003E-06	2.209E-07
12683	 1/26/2026	 10:13:49.653	2.1967E-06	2.2059E-07
12684	 1/26/2026	 10:13:50.676	2.1966E-06	2.2056E-07
12685	 1/26/2026	 10:13:51.699	2.1918E-06	2.2005E-07
12686	 1/26/2026	 10:13:52.727	2.19E-06	2.1986E-07
12687	 1/26/2026	 10:13:53.729	2.1907E-06	2.1987E-07
12688	 1/26/2026	 10:13:54.743	2.1873E-06	2.1949E-07
12689	 1/26/2026	 10:13:55.767	2.1845E-06	2.191E-07
12690	 1/26/2026	 10:13:56.789	2.1799E-06	2.1866E-07
12691	 1/26/2026	 10:13:57.818	2.1819E-06	2.1883E-07
12692	 1/26/2026	 10:13:58.827	2.1814E-06	2.1875E-07
12693	 1/26/2026	 10:13:59.847	2.1779E-06	2.1832E-07
12694	 1/26/2026	 10:14:00.868	2.1752E-06	2.1813E-07
12695	 1/26/2026	 10:14:01.895	2.1693E-06	2.1752E-07
12696	 1/26/2026	 10:14:02.152	2.172E-06	2.1774E-07
12697	 1/26/2026	 10:14:03.161	2.1702E-06	2.1751E-07
12698	 1/26/2026	 10:14:04.163	2.1716E-06	2.176E-07
12699	 1/26/2026	 10:14:05.187	2.1754E-06	2.1808E-07
12700	 1/26/2026	 10:14:06.197	2.1779E-06	2.1826E-07
12701	 1/26/2026	 10:14:07.199	2.1803E-06	2.1858E-07
12702	 1/26/2026	 10:14:08.208	2.1785E-06	2.1841E-07
12703	 1/26/2026	 10:14:09.231	2.1856E-06	2.1903E-07
12704	 1/26/2026	 10:14:10.235	2.1878E-06	2.1933E-07
12705	 1/26/2026	 10:14:11.258	2.1853E-06	2.1918E-07
12706	 1/26/2026	 10:14:12.289	2.1866E-06	2.1919E-07
12707	 1/26/2026	 10:14:13.308	2.1855E-06	2.1903E-07
12708	 1/26/2026	 10:14:14.322	2.1817E-06	2.1858E-07
12709	 1/26/2026	 10:14:15.347	2.1711E-06	2.1754E-07
12710	 1/26/2026	 10:14:16.352	2.1649E-06	2.1697E-07
12711	 1/26/2026	 10:14:17.365	2.1636E-06	2.1672E-07
12712	 1/26/2026	 10:14:18.366	2.1633E-06	2.1666E-07
12713	 1/26/2026	 10:14:19.396	2.1672E-06	2.1708E-07
12714	 1/26/2026	 10:14:20.398	2.1666E-06	2.1693E-07
12715	 1/26/2026	 10:14:21.403	2.1701E-06	2.1727E-07
12716	 1/26/2026	 10:14:22.430	2.172E-06	2.1743E-07
12717	 1/26/2026	 10:14:23.460	2.1698E-06	2.1729E-07
12718	 1/26/2026	 10:14:24.472	2.169E-06	2.1729E-07
12719	 1/26/2026	 10:14:25.498	2.1702E-06	2.1745E-07
12720	 1/26/2026	 10:14:26.510	2.1726E-06	2.1768E-07
12721	 1/26/2026	 10:14:27.539	2.1708E-06	2.1737E-07
12722	 1/26/2026	 10:14:28.565	2.1788E-06	2.1821E-07
12723	 1/26/2026	 10:14:29.595	2.1824E-06	2.1862E-07
12724	 1/26/2026	 10:14:30.607	2.1796E-06	2.1838E-07
12725	 1/26/2026	 10:14:31.608	2.1784E-06	2.1823E-07
12726	 1/26/2026	 10:14:32.617	2.1781E-06	2.1823E-07
12727	 1/26/2026	 10:14:33.646	2.181E-06	2.1838E-07
12728	 1/26/2026	 10:14:34.648	2.1821E-06	2.1851E-07
12729	 1/26/2026	 10:14:35.673	2.1856E-06	2.1882E-07
12730	 1/26/2026	 10:14:36.701	2.1912E-06	2.1932E-07
12731	 1/26/2026	 10:14:37.708	2.1896E-06	2.1915E-07
12732	 1/26/2026	 10:14:38.713	2.1877E-06	2.1904E-07
12733	 1/26/2026	 10:14:39.716	2.1844E-06	2.1875E-07
12734	 1/26/2026	 10:14:40.739	2.1872E-06	2.1909E-07
12735	 1/26/2026	 10:14:41.769	2.1832E-06	2.1872E-07
12736	 1/26/2026	 10:14:42.774	2.1835E-06	2.1872E-07
12737	 1/26/2026	 10:14:43.776	2.1864E-06	2.1901E-07
12738	 1/26/2026	 10:14:44.796	2.1885E-06	2.1926E-07
12739	 1/26/2026	 10:14:45.814	2.1954E-06	2.1995E-07
12740	 1/26/2026	 10:14:46.821	2.1936E-06	2.1964E-07
12741	 1/26/2026	 10:14:47.850	2.2017E-06	2.2047E-07
12742	 1/26/2026	 10:14:48.856	2.2067E-06	2.2099E-07
12743	 1/26/2026	 10:14:49.884	2.2044E-06	2.2077E-07
